-4.374045801526717625e+00 -9.923664122137404453e-02 2.114503816793892987e+00 4.125976562500000000e-02 9.787597656250000000e-01 1.755371093750000000e-01
-4.183206106870229313e+00 9.160305343511450371e-02 2.038167938931297662e+00 4.077148437500000000e-02 9.790039062500000000e-01 1.835937500000000000e-01
-4.312977099236641187e+00 -1.526717557251908441e-01 1.992366412213740556e+00 3.735351562500000000e-02 9.885253906250000000e-01 1.809082031250000000e-01
-4.305343511450381300e+00 -1.068702290076335853e-01 2.030534351145038219e+00 3.906250000000000000e-02 9.836425781250000000e-01 1.716308593750000000e-01
-4.305343511450381300e+00 -1.068702290076335853e-01 4.580152671755725186e-02 4.174804687500000000e-02 9.785156250000000000e-01 1.804199218750000000e-01
-4.389312977099236512e+00 7.633587786259542207e-02 2.122137404580152875e+00 4.321289062500000000e-02 9.807128906250000000e-01 1.782226562500000000e-01
-4.198473282442748200e+00 -5.343511450381679267e-02 2.206106870229007644e+00 3.710937500000000000e-02 9.987792968750000000e-01 1.704101562500000000e-01
-4.229007633587785975e+00 -2.213740458015267254e-01 2.030534351145038219e+00 4.370117187500000000e-02 9.816894531250000000e-01 1.782226562500000000e-01
-4.366412213740457737e+00 -1.374045801526717625e-01 2.045801526717557106e+00 3.710937500000000000e-02 9.807128906250000000e-01 1.704101562500000000e-01
-4.297709923664122300e+00 -6.106870229007633349e-02 2.129770992366412319e+00 4.248046875000000000e-02 9.873046875000000000e-01 1.760253906250000000e-01
-4.244274809160305750e+00 9.923664122137404453e-02 2.015267175572518887e+00 4.248046875000000000e-02 9.836425781250000000e-01 1.789550781250000000e-01
-4.305343511450381300e+00 -1.893129770992366456e+00 2.129770992366412319e+00 3.637695312500000000e-02 9.775390625000000000e-01 1.831054687500000000e-01
-4.396946564885496400e+00 -9.160305343511450371e-02 2.053435114503816994e+00 4.516601562500000000e-02 9.819335937500000000e-01 1.794433593750000000e-01
-4.213740458015267087e+00 -1.755725190839694527e-01 3.885496183206107013e+00 4.052734375000000000e-02 9.833984375000000000e-01 1.740722656250000000e-01
-4.129770992366411875e+00 1.755725190839694527e-01 2.106870229007633544e+00 3.369140625000000000e-02 9.836425781250000000e-01 1.689453125000000000e-01
-4.358778625954198738e+00 -2.290076335877862593e-02 2.061068702290076438e+00 3.295898437500000000e-02 9.775390625000000000e-01 1.596679687500000000e-01
-4.290076335877862412e+00 -9.923664122137404453e-02 2.099236641221374100e+00 4.321289062500000000e-02 9.794921875000000000e-01 1.816406250000000000e-01
-4.312977099236641187e+00 0.000000000000000000e+00 2.030534351145038219e+00 4.858398437500000000e-02 9.843750000000000000e-01 1.752929687500000000e-01
-4.305343511450381300e+00 3.816793893129771104e-02 2.099236641221374100e+00 3.955078125000000000e-02 9.821777343750000000e-01 1.770019531250000000e-01
-4.145038167938931650e+00 -8.396946564885496289e-02 2.160305343511450538e+00 4.101562500000000000e-02 9.826660156250000000e-01 1.760253906250000000e-01
-4.282442748091603413e+00 -1.755725190839694527e-01 2.099236641221374100e+00 4.296875000000000000e-02 9.797363281250000000e-01 1.657714843750000000e-01
-4.312977099236641187e+00 -9.923664122137404453e-02 2.122137404580152875e+00 4.589843750000000000e-02 9.814453125000000000e-01 1.791992187500000000e-01
-4.175572519083969425e+00 -2.290076335877862593e-02 2.068702290076335881e+00 4.028320312500000000e-02 9.992675781250000000e-01 1.777343750000000000e-01
-4.198473282442748200e+00 -6.870229007633588125e-02 2.114503816793892987e+00 4.321289062500000000e-02 9.697265625000000000e-01 1.735839843750000000e-01
-4.267175572519083637e+00 -1.603053435114503711e-01 2.137404580152671763e+00 5.688476562500000000e-02 9.772949218750000000e-01 1.711425781250000000e-01
-4.251908396946564750e+00 -1.068702290076335853e-01 2.099236641221374100e+00 4.345703125000000000e-02 9.997558593750000000e-01 1.870117187500000000e-01
-4.206106870229007200e+00 1.297709923664122078e-01 2.137404580152671763e+00 3.320312500000000000e-02 9.709472656250000000e-01 1.748046875000000000e-01
-4.022900763358778775e+00 1.526717557251908337e-02 2.022900763358778775e+00 4.467773437500000000e-02 9.804687500000000000e-01 1.606445312500000000e-01
-4.259541984732824638e+00 -3.816793893129771104e-02 2.106870229007633544e+00 4.565429687500000000e-02 9.816894531250000000e-01 1.672363281250000000e-01
-4.343511450381678962e+00 7.633587786259541687e-03 2.083969465648854769e+00 4.125976562500000000e-02 9.807128906250000000e-01 1.784667968750000000e-01
-4.305343511450381300e+00 -2.290076335877862593e-02 2.053435114503816994e+00 4.052734375000000000e-02 9.836425781250000000e-01 1.743164062500000000e-01
-4.267175572519083637e+00 -1.526717557251908337e-02 2.206106870229007644e+00 4.370117187500000000e-02 9.790039062500000000e-01 1.799316406250000000e-01
-4.343511450381678962e+00 6.106870229007633349e-02 2.000000000000000000e+00 4.101562500000000000e-02 9.758300781250000000e-01 1.784667968750000000e-01
-4.389312977099236512e+00 -1.526717557251908337e-02 2.038167938931297662e+00 4.345703125000000000e-02 9.750976562500000000e-01 1.857910156250000000e-01
-4.267175572519083637e+00 -3.053435114503816883e-01 2.770992366412213581e+00 3.417968750000000000e-02 9.819335937500000000e-01 1.767578125000000000e-01
-4.290076335877862412e+00 -6.870229007633588125e-02 3.038167938931297662e+00 4.492187500000000000e-02 9.848632812500000000e-01 1.752929687500000000e-01
-4.259541984732824638e+00 -8.396946564885496289e-02 1.786259541984732913e+00 5.078125000000000000e-02 9.777832031250000000e-01 1.809082031250000000e-01
-4.259541984732824638e+00 1.221374045801526670e-01 1.221374045801526753e+00 3.442382812500000000e-02 9.792480468750000000e-01 1.704101562500000000e-01
-4.312977099236641187e+00 7.633587786259542207e-02 1.900763358778625900e+00 3.027343750000000000e-02 9.833984375000000000e-01 1.811523437500000000e-01
-4.297709923664122300e+00 -4.274809160305343414e-01 2.717557251908397031e+00 3.808593750000000000e-02 9.899902343750000000e-01 1.730957031250000000e-01
-4.328244274809160075e+00 1.938931297709923562e+00 2.358778625954198294e+00 5.493164062500000000e-02 9.719238281250000000e-01 1.813964843750000000e-01
-4.374045801526717625e+00 1.221374045801526670e-01 2.000000000000000000e+00 5.834960937500000000e-02 9.829101562500000000e-01 1.779785156250000000e-01
-4.335877862595419963e+00 -1.916030534351145009e+00 2.190839694656488756e+00 4.052734375000000000e-02 9.936523437500000000e-01 1.860351562500000000e-01
-4.175572519083969425e+00 1.870229007633587681e+00 2.404580152671755844e+00 4.125976562500000000e-02 9.755859375000000000e-01 1.772460937500000000e-01
-4.190839694656488312e+00 -1.297709923664122078e-01 1.816793893129770909e+00 4.687500000000000000e-02 9.775390625000000000e-01 1.794433593750000000e-01
-4.175572519083969425e+00 9.923664122137404453e-02 1.832061068702290019e+00 4.541015625000000000e-02 9.841308593750000000e-01 1.813964843750000000e-01
-4.618320610687022487e+00 9.160305343511450371e-02 2.236641221374045863e+00 5.151367187500000000e-02 9.611816406250000000e-01 1.843261718750000000e-01
-4.885496183206107013e+00 -1.053435114503816772e+00 2.580152671755725269e+00 4.345703125000000000e-02 1.004150390625000000e+00 2.001953125000000000e-01
-4.000000000000000000e+00 4.580152671755725186e-02 2.396946564885496400e+00 4.418945312500000000e-02 9.548339843750000000e-01 1.638183593750000000e-01
-5.740458015267175362e+00 6.488549618320610390e-01 -1.839694656488549684e+00 6.640625000000000000e-02 9.724121093750000000e-01 1.647949218750000000e-01
-3.832061068702290019e+00 6.870229007633588125e-02 -2.030534351145038219e+00 2.001953125000000000e-02 9.865722656250000000e-01 1.850585937500000000e-01
-4.167938931297709537e+00 -7.633587786259541687e-03 1.435114503816793841e+00 2.978515625000000000e-02 9.860839843750000000e-01 1.740722656250000000e-01
-4.160305343511450538e+00 -2.595419847328244156e-01 2.015267175572518887e+00 4.345703125000000000e-02 9.819335937500000000e-01 1.650390625000000000e-01
-4.229007633587785975e+00 4.427480916030534508e-01 -1.832061068702290074e-01 4.956054687500000000e-02 9.721679687500000000e-01 1.779785156250000000e-01
-4.000000000000000000e+00 -4.832061068702290463e+00 2.290076335877862412e+00 -1.228027343750000000e-01 1.077392578125000000e+00 2.167968750000000000e-01
-5.305343511450381300e+00 -3.077099236641221225e+01 4.160305343511450538e+00 6.127929687500000000e-02 1.092529296875000000e+00 2.124023437500000000e-01
-3.641221374045801706e+00 -3.308396946564885610e+01 -1.332824427480916007e+01 1.164550781250000000e-01 8.486328125000000000e-01 1.816406250000000000e-01
-4.160305343511450538e+00 -3.293893129770992090e+01 -1.003053435114503777e+01 -3.735351562500000000e-02 1.033935546875000000e+00 1.098632812500000000e-01
-2.923664122137404675e+00 -3.836641221374046040e+01 -2.618320610687022931e+00 1.977539062500000000e-02 1.057861328125000000e+00 1.667480468750000000e-01
8.465648854961832726e+00 -3.094656488549618345e+01 4.450381679389312950e+00 7.788085937500000000e-02 8.625488281250000000e-01 3.334960937500000000e-01
2.336641221374045685e+01 -2.723664122137404675e+01 3.740458015267175362e+00 7.519531250000000000e-02 9.580078125000000000e-01 2.221679687500000000e-01
2.814503816793893165e+01 -2.641221374045801440e+01 -3.282442748091602969e-01 7.592773437500000000e-02 9.812011718750000000e-01 1.245117187500000000e-01
2.775572519083969425e+01 -2.764122137404580215e+01 -1.465648854961832059e+00 3.271484375000000000e-02 9.931640625000000000e-01 1.052246093750000000e-01
2.890839694656488490e+01 -2.612977099236641365e+01 8.473282442748091281e-01 3.955078125000000000e-02 9.855957031250000000e-01 1.550292968750000000e-01
3.076335877862595325e+01 -2.385496183206106835e+01 3.083969465648854769e+00 5.981445312500000000e-02 9.858398437500000000e-01 1.713867187500000000e-01
2.821374045801526620e+01 -1.948091603053435250e+01 3.427480916030534175e+00 7.788085937500000000e-02 1.016601562500000000e+00 1.208496093750000000e-01
2.006106870229007555e+01 -1.064122137404580215e+01 1.900763358778625900e+00 8.129882812500000000e-02 1.009033203125000000e+00 7.910156250000000000e-02
1.640458015267175540e+01 -7.839694656488549462e+00 2.419847328244274731e+00 5.126953125000000000e-02 9.885253906250000000e-01 1.374511718750000000e-01
1.690076335877862590e+01 -4.374045801526717625e+00 3.007633587786259444e+00 6.591796875000000000e-02 9.841308593750000000e-01 1.403808593750000000e-01
1.411450381679389388e+01 -1.297709923664122078e-01 3.000000000000000000e+00 5.786132812500000000e-02 1.004882812500000000e+00 1.047363281250000000e-01
1.203816793893129855e+01 3.748091603053435250e+00 4.206106870229007200e+00 3.515625000000000000e-02 9.997558593750000000e-01 1.967773437500000000e-01
1.182442748091603058e+01 1.984732824427480891e+00 3.839694656488549462e+00 6.665039062500000000e-02 9.753417968750000000e-01 1.032714843750000000e-01
9.961832061068701449e+00 6.824427480916030575e+00 3.656488549618320594e+00 3.442382812500000000e-02 1.003662109375000000e+00 9.887695312500000000e-02
9.870229007633588125e+00 7.198473282442748200e+00 5.351145038167938850e+00 4.003906250000000000e-02 9.914550781250000000e-01 1.472167968750000000e-01
9.435114503816793174e+00 6.786259541984732913e+00 4.755725190839694250e+00 4.101562500000000000e-02 1.002929687500000000e+00 1.320800781250000000e-01
6.244274809160305750e+00 3.129770992366412319e+00 2.648854961832061150e+00 4.052734375000000000e-02 1.004882812500000000e+00 1.345214843750000000e-01
4.045801526717557550e+00 -7.633587786259542485e-01 3.793893129770992356e+00 1.757812500000000000e-02 9.941406250000000000e-01 9.570312500000000000e-02
3.648854961832061150e+00 -3.549618320610687050e+00 6.175572519083969425e+00 4.711914062500000000e-02 9.873046875000000000e-01 1.062011718750000000e-01
5.885496183206107013e+00 -1.847328244274809128e+00 3.458015267175572394e+00 7.690429687500000000e-02 9.538574218750000000e-01 1.477050781250000000e-01
7.862595419847328237e+00 3.358778625954198516e-01 4.503816793893129500e-01 7.690429687500000000e-02 9.707031250000000000e-01 9.985351562500000000e-02
1.081679389312977158e+01 2.610687022900763488e+00 1.366412213740457959e+00 3.344726562500000000e-02 1.028076171875000000e+00 1.364746093750000000e-01
6.167938931297709537e+00 4.732824427480916141e-01 7.824427480916030575e+00 2.197265625000000000e-02 1.020996093750000000e+00 8.154296875000000000e-02
3.328244274809160519e+00 8.473282442748091281e-01 5.893129770992366012e+00 6.787109375000000000e-02 9.912109375000000000e-01 1.162109375000000000e-01
3.435114503816794063e+00 -1.541984732824427384e+00 2.832061068702290019e+00 5.908203125000000000e-02 9.299316406250000000e-01 1.506347656250000000e-01
3.908396946564885344e+00 -4.832061068702290463e+00 -1.633587786259542041e+00 3.662109375000000000e-02 9.582519531250000000e-01 1.408691406250000000e-01
1.254198473282442805e+01 -9.671755725190839925e+00 -8.473282442748091281e-01 4.174804687500000000e-02 9.626464843750000000e-01 1.137695312500000000e-01
1.751145038167938850e+01 -9.694656488549618700e+00 1.374045801526717625e+00 5.712890625000000000e-02 9.748535156250000000e-01 9.912109375000000000e-02
1.916793893129770865e+01 -4.572519083969465825e+00 1.236641221374045863e+00 7.788085937500000000e-02 1.010253906250000000e+00 7.617187500000000000e-02
1.812213740458015110e+01 1.007633587786259444e+00 2.320610687022900631e+00 7.055664062500000000e-02 1.002441406250000000e+00 6.372070312500000000e-02
1.690076335877862590e+01 6.679389312977098925e+00 4.465648854961831837e+00 7.788085937500000000e-02 1.014648437500000000e+00 6.250000000000000000e-02
1.401526717557251978e+01 1.075572519083969425e+01 5.908396946564885788e+00 5.883789062500000000e-02 9.855957031250000000e-01 7.250976562500000000e-02
1.267175572519083993e+01 1.179389312977099280e+01 3.709923664122137588e+00 7.153320312500000000e-02 9.846191406250000000e-01 5.664062500000000000e-02
1.342748091603053417e+01 1.591603053435114568e+01 2.755725190839694694e+00 5.493164062500000000e-02 9.709472656250000000e-01 8.837890625000000000e-02
1.623664122137404675e+01 1.441221374045801440e+01 4.450381679389312950e+00 2.514648437500000000e-02 9.938964843750000000e-01 1.030273437500000000e-01
1.594656488549618345e+01 1.259541984732824460e+01 4.832061068702290463e+00 4.052734375000000000e-02 1.007812500000000000e+00 4.370117187500000000e-02
1.177862595419847302e+01 1.163358778625954137e+01 3.687022900763358813e+00 3.637695312500000000e-02 1.015625000000000000e+00 2.685546875000000000e-02
4.702290076335877700e+00 7.122137404580152875e+00 2.427480916030534175e+00 3.173828125000000000e-02 1.033203125000000000e+00 3.979492187500000000e-02
-3.557251908396946494e+00 5.419847328244274953e-01 1.832061068702290074e-01 2.929687500000000000e-03 1.037841796875000000e+00 5.883789062500000000e-02
-1.294656488549618345e+01 -6.770992366412214025e+00 -3.969465648854961781e-01 1.684570312500000000e-02 1.032958984375000000e+00 6.518554687500000000e-02
-1.761068702290076260e+01 -9.122137404580152875e+00 5.725190839694656031e-01 4.223632812500000000e-02 1.005859375000000000e+00 6.372070312500000000e-02
-1.888549618320610790e+01 -7.824427480916030575e+00 1.473282442748091503e+00 5.908203125000000000e-02 9.792480468750000000e-01 1.237792968750000000e-01
-1.792366412213740290e+01 -3.091603053435114656e+00 1.839694656488549684e+00 6.616210937500000000e-02 9.909667968750000000e-01 1.367187500000000000e-02
-1.712213740458015110e+01 -4.580152671755725186e-02 3.740458015267175695e-01 4.174804687500000000e-02 9.770507812500000000e-01 1.164550781250000000e-01
-1.782442748091602880e+01 -6.816793893129770687e+00 -5.725190839694656031e-01 1.831054687500000000e-02 9.882812500000000000e-01 1.376953125000000000e-01
-1.595419847328244245e+01 -1.347328244274809173e+01 -7.099236641221373656e-01 2.099609375000000000e-02 9.672851562500000000e-01 8.569335937500000000e-02
-7.045801526717557550e+00 -2.000000000000000000e+01 2.366412213740458070e-01 6.616210937500000000e-02 9.460449218750000000e-01 1.484375000000000000e-01
4.580152671755725186e-02 -7.244274809160305750e+00 1.152671755725190872e+00 1.296386718750000000e-01 9.677734375000000000e-01 6.298828125000000000e-02
1.274809160305343525e+00 4.427480916030534175e+00 8.511450381679388499e+00 6.103515625000000000e-03 1.060302734375000000e+00 -2.148437500000000000e-02
1.519083969465648831e+00 2.603053435114503600e+00 1.275572519083969425e+01 1.977539062500000000e-02 9.428710937500000000e-01 2.309570312500000000e-01
5.045801526717557550e+00 -5.725190839694656475e+00 1.290076335877862634e+00 5.859375000000000000e-02 9.479980468750000000e-01 2.736816406250000000e-01
7.847328244274809350e+00 -1.492366412213740468e+01 -5.412213740458015288e+00 2.954101562500000000e-02 9.829101562500000000e-01 2.131347656250000000e-01
1.558015267175572482e+01 -1.922900763358778775e+01 -2.725190839694656475e+00 2.148437500000000000e-02 9.438476562500000000e-01 1.938476562500000000e-01
2.003816793893129855e+01 -2.537404580152671585e+01 -7.748091603053435250e+00 1.545410156250000000e-01 1.003662109375000000e+00 -6.738281250000000000e-02
2.091603053435114390e+01 -1.922900763358778775e+01 -2.288549618320610790e+01 1.733398437500000000e-01 9.890136718750000000e-01 -1.289062500000000000e-01
1.145038167938931295e+01 -1.245801526717557195e+01 -5.864885496183205760e+01 2.219238281250000000e-01 1.103027343750000000e+00 -2.832031250000000000e-01
-4.198473282442747867e-01 2.015267175572518887e+00 -1.290076335877862732e+02 2.490234375000000000e-01 1.285888671875000000e+00 -2.431640625000000000e-01
-2.045038167938931295e+01 1.832824427480916185e+01 -1.787022900763358848e+02 2.143554687500000000e-01 1.539306640625000000e+00 -1.245117187500000000e-02
-4.023664122137404320e+01 2.380152671755725180e+01 -2.005267175572519136e+02 1.520996093750000000e-01 1.569335937500000000e+00 3.076171875000000000e-02
-5.493893129770992090e+01 3.042748091603053595e+01 -2.174885496183206044e+02 5.419921875000000000e-02 1.554443359375000000e+00 -8.544921875000000000e-03
-7.045801526717556840e+01 3.444274809160305040e+01 -2.420839694656488632e+02 -4.516601562500000000e-02 1.515869140625000000e+00 -1.147460937500000000e-02
-8.502290076335877700e+01 3.532061068702289930e+01 -2.501374045801526620e+02 -1.081542968750000000e-01 1.488037109375000000e+00 -1.586914062500000000e-02
-9.559541984732824460e+01 3.093129770992366545e+01 -2.449160305343511368e+02 -1.579589843750000000e-01 1.401855468750000000e+00 -2.099609375000000000e-02
-1.004732824427480864e+02 2.516030534351144965e+01 -2.224122137404580144e+02 -1.726074218750000000e-01 1.283447265625000000e+00 -6.103515625000000000e-03
-1.005877862595419856e+02 1.954198473282442805e+01 -1.942137404580152804e+02 -2.358398437500000000e-01 1.169189453125000000e+00 2.807617187500000000e-02
-9.790839694656489200e+01 1.306870229007633633e+01 -1.661603053435114532e+02 -3.422851562500000000e-01 1.064208984375000000e+00 4.101562500000000000e-02
-9.612977099236641720e+01 1.015267175572519065e+01 -1.577709923664122016e+02 -4.162597656250000000e-01 1.030029296875000000e+00 4.809570312500000000e-02
-9.407633587786259000e+01 7.648854961832061150e+00 -1.584580152671755684e+02 -5.346679687500000000e-01 1.098144531250000000e+00 8.349609375000000000e-02
-9.469465648854961159e+01 -8.244274809160305750e-01 -1.631526717557251800e+02 -5.773925781250000000e-01 1.096191406250000000e+00 5.297851562500000000e-02
-9.818320610687023020e+01 -5.816793893129770687e+00 -1.739541984732824460e+02 -6.020507812500000000e-01 1.124755859375000000e+00 9.545898437500000000e-02
-1.023740458015267194e+02 -1.216030534351144965e+01 -1.776183206106870216e+02 -5.527343750000000000e-01 1.072753906250000000e+00 1.413574218750000000e-01
-1.036412213740457986e+02 -1.188549618320610612e+01 -1.919083969465648920e+02 -5.317382812500000000e-01 9.357910156250000000e-01 1.589355468750000000e-01
-1.036106870229007626e+02 -1.054961832061068705e+01 -2.223969465648854964e+02 -5.554199218750000000e-01 8.505859375000000000e-01 1.572265625000000000e-01
-1.038320610687022878e+02 -1.034351145038167985e+01 -2.448625954198473380e+02 -5.612792968750000000e-01 8.459472656250000000e-01 1.870117187500000000e-01
-9.664122137404579860e+01 -5.091603053435114212e+00 -2.498778625954198560e+02 -5.966796875000000000e-01 7.851562500000000000e-01 1.816406250000000000e-01
-1.012748091603053382e+02 -1.496183206106870145e+01 -2.371374045801526620e+02 -5.168457031250000000e-01 7.890625000000000000e-01 2.463378906250000000e-01
-9.641984732824427340e+01 -1.970992366412213670e+01 -2.133358778625954244e+02 -5.051269531250000000e-01 7.072753906250000000e-01 2.592773437500000000e-01
-9.349618320610686339e+01 -2.079389312977099280e+01 -1.904580152671755684e+02 -5.075683593750000000e-01 6.667480468750000000e-01 2.360839843750000000e-01
-8.551908396946565460e+01 -2.303816793893129855e+01 -1.707480916030534388e+02 -5.412597656250000000e-01 6.196289062500000000e-01 2.548828125000000000e-01
-8.022900763358778420e+01 -2.429007633587786330e+01 -1.658778625954198560e+02 -5.449218750000000000e-01 6.523437500000000000e-01 2.932128906250000000e-01
-7.839694656488549640e+01 -2.035114503816793885e+01 -1.661984732824427340e+02 -6.071777343750000000e-01 6.147460937500000000e-01 2.421875000000000000e-01
-7.789312977099235979e+01 -2.055725190839694605e+01 -1.725954198473282304e+02 -5.996093750000000000e-01 5.178222656250000000e-01 2.785644531250000000e-01
-7.544274809160305040e+01 -2.103816793893129855e+01 -1.939618320610686908e+02 -5.698242187500000000e-01 3.962402343750000000e-01 2.922363281250000000e-01
-7.219847328244274820e+01 -1.175572519083969425e+01 -2.253129770992366332e+02 -5.246582031250000000e-01 3.977050781250000000e-01 3.134765625000000000e-01
-6.798473282442748200e+01 -6.335877862595419963e+00 -2.463893129770992232e+02 -6.027832031250000000e-01 5.178222656250000000e-01 3.056640625000000000e-01
-6.658778625954198560e+01 -4.618320610687022487e+00 -2.494503816793893236e+02 -6.530761718750000000e-01 6.083984375000000000e-01 4.006347656250000000e-01
-6.796946564885496400e+01 -7.335877862595419963e+00 -2.337404580152671656e+02 -6.181640625000000000e-01 6.384277343750000000e-01 4.101562500000000000e-01
-7.081679389312976980e+01 -1.305343511450381655e+01 -1.989312977099236548e+02 -6.333007812500000000e-01 6.452636718750000000e-01 3.791503906250000000e-01
-7.197709923664122300e+01 -1.625954198473282375e+01 -1.631221374045801440e+02 -5.983886718750000000e-01 5.356445312500000000e-01 4.084472656250000000e-01
-7.228244274809159720e+01 -1.208396946564885432e+01 -1.432671755725190792e+02 -5.197753906250000000e-01 4.267578125000000000e-01 4.001464843750000000e-01
-7.071755725190840280e+01 -9.038167938931298551e+00 -1.345038167938931224e+02 -6.535644531250000000e-01 4.125976562500000000e-01 3.964843750000000000e-01
-7.066412213740457560e+01 -7.282442748091603413e+00 -1.272671755725190792e+02 -6.982421875000000000e-01 4.089355468750000000e-01 3.759765625000000000e-01
-7.100000000000000000e+01 -6.244274809160305750e+00 -1.327328244274809208e+02 -8.183593750000000000e-01 2.614746093750000000e-01 3.569335937500000000e-01
-6.939694656488549640e+01 -3.374045801526717625e+00 -1.620610687022900720e+02 -8.698730468750000000e-01 1.828613281250000000e-01 3.559570312500000000e-01
-6.696183206106870500e+01 -5.625954198473282375e+00 -1.990534351145038272e+02 -8.735351562500000000e-01 2.216796875000000000e-01 4.121093750000000000e-01
-6.490839694656489200e+01 -8.244274809160305750e+00 -2.056946564885496116e+02 -7.412109375000000000e-01 3.039550781250000000e-01 4.272460937500000000e-01
-6.437404580152671940e+01 -8.977099236641221225e+00 -1.903282442748091512e+02 -7.673339843750000000e-01 3.391113281250000000e-01 4.099121093750000000e-01
-6.378625954198473380e+01 -1.335877862595419785e+01 -1.552213740458015252e+02 -7.395019531250000000e-01 3.320312500000000000e-01 4.462890625000000000e-01
